Candidat_ID,Sexe,Age,Annees_Experience,Mention_Bac,Mention_Licence,Specialite_Licence,Diplome_Superieur,Langues_Parlees,Connaissance_Softwares,experience_management,Stage_Effectue,Recrute
369,H,38,13,Très Bien,Bien,Gestion,Master,3,5,4,1,1
370,H,27,8,Très Bien,Bien,Sciences,Master,4,5,2,0,0
371,F,37,3,Très Bien,Très Bien,Sciences,Licence,4,2,1,0,1
372,H,33,1,Très Bien,Passable,Gestion,Licence,3,1,1,0,1
373,F,37,5,Bien,Bien,Sciences,Master,2,5,0,1,0
374,H,20,6,Passable,Assez Bien,Sciences,Licence,4,1,4,1,0
375,H,39,4,Très Bien,Bien,Marketing,Master,3,4,3,1,1
376,H,35,13,Passable,Passable,Droit,Doctorat,3,4,13,1,1
377,F,28,5,Très Bien,Assez Bien,Informatique,Doctorat,1,3,4,0,0
378,F,38,8,Bien,Bien,Marketing,Bac,3,3,2,1,0
379,H,21,7,Passable,Passable,Sciences,Licence,1,2,3,0,1
380,F,35,12,Bien,Bien,Marketing,Master,1,3,5,1,1
381,F,21,11,Très Bien,Bien,Informatique,Master,4,3,5,1,1
382,H,23,0,Assez Bien,Passable,Droit,Doctorat,4,1,0,0,1
383,F,20,7,Bien,Très Bien,Droit,Bac,1,5,6,1,0
384,F,37,13,Très Bien,Passable,Marketing,Licence,1,3,2,1,0
385,H,32,12,Bien,Assez Bien,Droit,Licence,2,5,1,0,1
386,F,33,15,Assez Bien,Bien,Informatique,Master,1,1,14,0,0
387,F,31,15,Passable,Bien,Sciences,Doctorat,1,3,3,1,1
388,F,21,13,Bien,Bien,Gestion,Doctorat,4,5,2,1,0
389,F,33,4,Assez Bien,Très Bien,Marketing,Doctorat,1,3,2,0,0
390,H,30,12,Bien,Très Bien,Droit,Doctorat,1,2,11,0,0
391,H,23,15,Assez Bien,Très Bien,Marketing,Doctorat,4,4,8,1,1
392,F,21,3,Bien,Assez Bien,Gestion,Master,2,4,2,1,0
393,F,34,15,Assez Bien,Passable,Droit,Licence,3,1,15,0,0
394,H,29,8,Passable,Bien,Sciences,Master,2,3,4,1,1
395,H,39,2,Assez Bien,Bien,Informatique,Master,3,4,2,1,0
396,H,32,0,Assez Bien,Passable,Informatique,Master,2,1,0,1,1
397,F,39,10,Bien,Bien,Informatique,Doctorat,2,5,6,0,1
398,H,23,11,Très Bien,Très Bien,Droit,Doctorat,3,3,1,1,1
399,F,35,8,Assez Bien,Bien,Droit,Master,3,5,7,0,1
400,H,38,12,Passable,Assez Bien,Gestion,Licence,2,5,9,0,1
401,F,38,8,Passable,Bien,Gestion,Doctorat,3,5,0,1,1
402,F,33,14,Assez Bien,Bien,Gestion,Licence,1,3,6,0,0
403,H,26,9,Très Bien,Très Bien,Gestion,Doctorat,1,1,6,1,0
404,H,24,10,Assez Bien,Bien,Marketing,Licence,2,2,9,1,1
405,F,24,4,Bien,Bien,Sciences,Bac,2,1,1,0,0
406,H,31,2,Assez Bien,Passable,Marketing,Licence,2,3,1,1,0
407,H,29,5,Assez Bien,Passable,Informatique,Master,2,4,1,1,0
408,H,26,0,Passable,Très Bien,Marketing,Doctorat,2,4,0,1,1
409,F,30,3,Bien,Bien,Marketing,Master,1,5,2,0,1
410,H,31,14,Bien,Bien,Gestion,Bac,3,4,4,0,1
411,H,23,9,Passable,Bien,Gestion,Licence,2,4,7,0,1
412,H,27,10,Bien,Passable,Gestion,Bac,4,3,4,1,1
413,H,35,10,Très Bien,Passable,Gestion,Master,3,4,2,0,1
414,F,33,11,Assez Bien,Assez Bien,Informatique,Master,4,2,11,1,1
415,F,38,15,Bien,Très Bien,Informatique,Master,2,5,14,0,0
416,H,33,6,Passable,Bien,Sciences,Bac,4,1,2,0,1
417,F,27,11,Bien,Assez Bien,Marketing,Licence,1,2,5,0,0
418,H,23,10,Bien,Bien,Gestion,Master,2,4,1,1,1
419,H,34,0,Assez Bien,Bien,Droit,Master,4,4,0,0,1
420,F,20,14,Assez Bien,Passable,Marketing,Doctorat,4,5,14,1,1
421,H,38,13,Bien,Assez Bien,Informatique,Licence,2,1,2,0,1
422,H,38,15,Bien,Bien,Marketing,Licence,2,3,1,1,1
423,F,20,4,Très Bien,Passable,Informatique,Bac,3,1,3,1,1
424,H,36,13,Très Bien,Assez Bien,Sciences,Master,1,3,12,0,1
425,F,34,13,Bien,Très Bien,Sciences,Licence,2,3,6,0,0
426,H,30,1,Assez Bien,Passable,Droit,Master,4,2,0,1,0
427,H,31,2,Assez Bien,Bien,Marketing,Licence,2,1,2,0,0
428,F,24,2,Bien,Passable,Sciences,Licence,1,1,0,0,0
429,F,20,13,Passable,Passable,Marketing,Doctorat,4,5,4,0,0
430,F,36,11,Bien,Assez Bien,Droit,Doctorat,4,1,8,1,1
431,H,40,12,Assez Bien,Très Bien,Sciences,Master,3,4,3,1,1
432,F,22,8,Bien,Très Bien,Sciences,Bac,1,3,0,0,0
433,F,34,8,Très Bien,Très Bien,Sciences,Licence,1,3,6,0,0
434,F,31,1,Bien,Assez Bien,Marketing,Bac,4,5,0,0,0
435,F,38,10,Passable,Bien,Marketing,Doctorat,2,4,0,0,1
436,F,31,2,Assez Bien,Assez Bien,Gestion,Master,3,2,0,1,0
437,H,34,8,Très Bien,Bien,Informatique,Master,1,1,8,1,1
438,H,36,14,Assez Bien,Assez Bien,Droit,Bac,4,1,8,1,1
439,H,38,2,Bien,Bien,Marketing,Bac,2,2,0,0,1
440,H,39,3,Très Bien,Passable,Gestion,Doctorat,3,4,2,0,0
441,F,20,6,Passable,Passable,Droit,Licence,2,2,5,0,1
442,H,29,10,Assez Bien,Bien,Marketing,Master,2,2,9,0,0
443,H,23,15,Assez Bien,Bien,Droit,Licence,4,3,7,0,0
444,H,35,13,Assez Bien,Bien,Marketing,Licence,2,2,2,0,0
445,F,35,14,Assez Bien,Passable,Sciences,Licence,4,3,11,1,0
446,F,38,5,Passable,Passable,Droit,Doctorat,1,4,5,1,1
447,F,31,13,Très Bien,Très Bien,Gestion,Bac,2,5,10,1,1
448,F,26,1,Bien,Très Bien,Sciences,Master,3,2,0,0,1
449,H,31,12,Bien,Très Bien,Sciences,Doctorat,4,5,4,1,1
450,H,34,0,Assez Bien,Passable,Droit,Doctorat,3,3,0,0,1
451,H,30,7,Bien,Passable,Sciences,Bac,1,2,2,1,1
452,F,40,4,Bien,Bien,Marketing,Master,4,3,3,1,1
453,F,21,8,Très Bien,Assez Bien,Marketing,Master,1,3,2,0,0
454,F,38,6,Assez Bien,Passable,Gestion,Master,4,4,3,1,0
455,H,20,2,Assez Bien,Assez Bien,Sciences,Bac,3,1,0,1,0
456,H,23,1,Assez Bien,Très Bien,Marketing,Licence,3,3,0,0,0
457,F,32,11,Bien,Passable,Gestion,Doctorat,4,4,7,1,0
458,H,40,12,Très Bien,Bien,Droit,Master,2,2,9,0,0
459,H,35,0,Passable,Passable,Informatique,Licence,3,3,0,0,1
460,H,21,7,Très Bien,Assez Bien,Marketing,Doctorat,3,1,3,0,1
461,H,25,3,Assez Bien,Assez Bien,Gestion,Master,2,3,2,1,1
462,H,38,12,Assez Bien,Très Bien,Sciences,Master,3,1,4,1,0
463,H,27,12,Passable,Passable,Droit,Doctorat,4,3,2,1,0
464,H,40,8,Très Bien,Bien,Marketing,Licence,2,4,5,0,1
465,F,29,3,Très Bien,Bien,Gestion,Licence,2,5,0,0,0
466,F,27,4,Bien,Très Bien,Sciences,Bac,1,3,3,0,1
467,F,37,4,Très Bien,Bien,Marketing,Doctorat,2,1,1,1,0
468,F,21,8,Assez Bien,Très Bien,Droit,Licence,4,5,4,0,0
469,H,36,13,Bien,Très Bien,Informatique,Licence,3,1,13,0,0
470,H,38,7,Passable,Passable,Gestion,Master,3,3,4,0,1
471,F,28,12,Très Bien,Très Bien,Gestion,Doctorat,3,1,6,1,0
472,F,33,10,Très Bien,Très Bien,Droit,Doctorat,2,2,10,0,0
473,H,22,5,Passable,Très Bien,Gestion,Bac,4,2,0,1,1
474,F,38,15,Très Bien,Passable,Droit,Licence,1,2,13,1,0
475,F,27,9,Très Bien,Très Bien,Droit,Master,3,2,2,1,1
476,H,34,15,Assez Bien,Bien,Marketing,Licence,4,1,3,1,1
477,F,38,3,Assez Bien,Bien,Gestion,Bac,2,5,0,1,1
478,F,33,9,Passable,Bien,Gestion,Master,1,1,5,1,0
479,H,22,8,Passable,Passable,Marketing,Master,3,3,4,0,0
480,H,33,1,Passable,Bien,Gestion,Bac,4,5,0,1,0
481,F,34,0,Passable,Bien,Gestion,Bac,3,4,0,1,1
482,H,31,14,Passable,Passable,Gestion,Licence,1,4,11,1,0
483,H,40,7,Passable,Bien,Sciences,Licence,1,5,3,1,1
484,H,32,5,Très Bien,Très Bien,Sciences,Master,3,2,4,1,1
485,F,35,4,Bien,Assez Bien,Informatique,Licence,1,5,4,1,0
486,H,26,9,Assez Bien,Assez Bien,Informatique,Licence,2,2,7,0,1
487,H,32,8,Bien,Assez Bien,Informatique,Licence,2,1,1,1,0
488,H,37,0,Bien,Très Bien,Droit,Master,4,4,0,0,0
489,F,32,4,Très Bien,Assez Bien,Droit,Bac,1,5,2,0,1
490,F,36,15,Passable,Très Bien,Gestion,Doctorat,2,2,6,0,0
491,F,24,4,Bien,Assez Bien,Gestion,Doctorat,1,2,0,0,0
492,F,20,0,Très Bien,Bien,Sciences,Licence,1,1,0,0,0
493,F,31,11,Assez Bien,Bien,Gestion,Master,4,1,2,1,1
494,H,31,0,Très Bien,Passable,Gestion,Bac,2,4,0,1,0
495,F,38,1,Passable,Passable,Droit,Doctorat,3,5,0,0,1
496,H,37,15,Passable,Bien,Sciences,Licence,3,5,3,1,0
497,H,38,14,Très Bien,Passable,Marketing,Doctorat,1,1,12,0,0
498,F,25,15,Bien,Bien,Marketing,Bac,2,5,15,0,1
499,F,22,4,Assez Bien,Assez Bien,Droit,Doctorat,2,2,3,1,0
500,H,33,13,Bien,Passable,Informatique,Doctorat,3,4,13,1,0
501,F,28,13,Passable,Passable,Droit,Licence,1,1,5,1,0
502,F,25,3,Bien,Bien,Gestion,Bac,2,3,3,1,1
503,F,25,0,Passable,Passable,Droit,Master,1,4,0,0,0
504,F,39,8,Assez Bien,Très Bien,Sciences,Bac,3,3,2,0,1
505,F,38,15,Assez Bien,Passable,Marketing,Licence,2,3,10,1,0
506,H,35,13,Bien,Bien,Droit,Bac,2,2,0,1,1
507,F,35,7,Bien,Assez Bien,Sciences,Bac,3,1,4,1,1
508,H,28,7,Bien,Assez Bien,Informatique,Licence,2,1,0,1,0
509,H,40,1,Assez Bien,Bien,Gestion,Doctorat,2,2,1,0,0
510,F,31,12,Bien,Très Bien,Droit,Bac,1,4,5,0,1
511,F,24,8,Assez Bien,Bien,Droit,Doctorat,4,2,7,0,0
512,F,24,2,Passable,Très Bien,Marketing,Bac,4,3,2,1,0
513,F,24,2,Très Bien,Assez Bien,Sciences,Master,4,3,1,0,1
514,F,24,7,Assez Bien,Passable,Gestion,Master,2,5,2,0,0
515,H,28,1,Très Bien,Assez Bien,Marketing,Bac,3,4,0,0,0
516,H,28,3,Assez Bien,Bien,Marketing,Doctorat,1,2,0,1,0
517,H,28,10,Bien,Très Bien,Sciences,Licence,3,1,4,1,0
518,H,26,5,Passable,Très Bien,Informatique,Doctorat,1,1,4,1,1
519,H,23,3,Bien,Passable,Droit,Licence,1,2,3,0,1
520,H,35,3,Passable,Assez Bien,Sciences,Bac,4,4,3,0,1
521,F,28,12,Très Bien,Assez Bien,Droit,Master,1,1,4,0,1
522,F,22,14,Assez Bien,Bien,Marketing,Master,2,4,8,1,0
523,H,32,4,Assez Bien,Bien,Sciences,Doctorat,4,2,3,0,1
524,H,31,10,Passable,Très Bien,Droit,Doctorat,3,3,3,0,0
525,H,38,5,Bien,Très Bien,Droit,Doctorat,2,4,0,1,0
526,H,31,11,Assez Bien,Assez Bien,Droit,Licence,3,2,11,0,0
527,H,38,11,Passable,Assez Bien,Gestion,Doctorat,3,1,11,1,0
528,H,32,14,Passable,Bien,Sciences,Doctorat,4,1,5,0,1
529,H,30,13,Bien,Très Bien,Droit,Doctorat,2,2,3,0,0
530,H,21,15,Bien,Très Bien,Marketing,Bac,3,4,5,0,1
531,F,24,5,Assez Bien,Très Bien,Gestion,Licence,3,4,1,1,0
532,F,33,10,Bien,Passable,Informatique,Licence,3,4,10,1,1
533,H,21,6,Passable,Assez Bien,Gestion,Doctorat,3,3,3,0,0
534,H,26,0,Passable,Bien,Gestion,Bac,1,2,0,0,0
535,F,24,9,Passable,Passable,Sciences,Bac,3,2,4,0,0
536,F,23,1,Bien,Très Bien,Marketing,Doctorat,1,4,0,0,1
537,H,39,3,Assez Bien,Très Bien,Informatique,Doctorat,3,4,0,1,0
538,F,23,14,Bien,Bien,Gestion,Doctorat,4,2,7,0,0
539,H,38,13,Bien,Passable,Marketing,Master,1,3,5,0,0
540,F,37,14,Très Bien,Assez Bien,Gestion,Licence,2,2,2,1,0
541,H,23,7,Très Bien,Passable,Gestion,Bac,3,4,2,0,0
542,F,26,14,Passable,Assez Bien,Gestion,Master,3,2,0,1,1
543,H,33,0,Très Bien,Bien,Droit,Bac,1,2,0,0,1
544,H,38,14,Très Bien,Bien,Marketing,Bac,2,1,10,0,0
545,H,23,15,Assez Bien,Passable,Droit,Bac,2,3,0,0,0
546,F,40,1,Assez Bien,Assez Bien,Gestion,Licence,3,2,1,0,0
547,F,21,3,Passable,Très Bien,Gestion,Master,4,5,2,0,0
548,H,40,4,Bien,Assez Bien,Informatique,Licence,1,5,3,1,0
549,H,37,2,Passable,Assez Bien,Droit,Bac,1,4,0,0,0
550,F,24,0,Très Bien,Passable,Sciences,Doctorat,3,2,0,0,1
551,H,35,4,Bien,Passable,Gestion,Bac,4,1,1,1,0
552,F,27,6,Assez Bien,Assez Bien,Informatique,Licence,1,3,4,1,1
553,F,40,11,Très Bien,Bien,Gestion,Doctorat,2,4,7,0,1
554,H,26,12,Très Bien,Assez Bien,Informatique,Doctorat,2,4,2,0,1
555,F,25,13,Assez Bien,Passable,Gestion,Doctorat,1,5,4,0,0
556,F,28,6,Assez Bien,Passable,Gestion,Doctorat,3,2,2,0,0
557,H,22,14,Très Bien,Bien,Droit,Master,3,2,4,0,0
558,H,24,14,Bien,Bien,Gestion,Licence,4,1,5,0,0
559,F,38,2,Passable,Très Bien,Droit,Master,2,2,0,1,1
560,H,36,6,Passable,Très Bien,Droit,Doctorat,3,5,4,0,0
561,F,23,8,Très Bien,Très Bien,Marketing,Master,4,3,1,1,0
562,H,29,4,Très Bien,Bien,Marketing,Doctorat,1,1,4,1,0
563,F,38,11,Bien,Assez Bien,Informatique,Doctorat,4,1,2,0,1
564,F,22,2,Passable,Bien,Droit,Doctorat,4,3,0,0,0
565,H,30,15,Passable,Très Bien,Sciences,Bac,2,5,2,1,1
566,F,34,5,Assez Bien,Assez Bien,Informatique,Doctorat,3,2,5,1,1
567,H,40,11,Bien,Bien,Sciences,Doctorat,3,2,10,1,1
568,H,31,4,Bien,Bien,Marketing,Licence,2,1,0,0,1
569,H,39,1,Passable,Bien,Gestion,Master,3,5,0,1,0
570,H,34,0,Passable,Assez Bien,Gestion,Licence,1,3,0,1,1
571,H,32,11,Assez Bien,Passable,Droit,Doctorat,3,4,7,1,0
572,F,27,11,Très Bien,Passable,Informatique,Bac,4,5,11,1,0
573,H,32,9,Très Bien,Assez Bien,Marketing,Licence,4,5,2,1,0
574,H,23,5,Assez Bien,Très Bien,Informatique,Doctorat,2,4,1,0,0
575,F,31,15,Bien,Très Bien,Sciences,Doctorat,2,2,0,0,0
576,F,22,8,Passable,Très Bien,Gestion,Master,3,4,8,0,1
577,F,27,13,Très Bien,Très Bien,Sciences,Doctorat,4,5,4,1,0
578,F,23,10,Passable,Bien,Sciences,Bac,4,5,1,1,1
579,H,33,5,Assez Bien,Très Bien,Informatique,Doctorat,3,5,2,0,0
580,H,22,8,Passable,Bien,Droit,Licence,2,5,0,0,0
581,H,31,0,Très Bien,Passable,Informatique,Licence,4,3,0,1,0
582,H,27,9,Assez Bien,Passable,Sciences,Bac,3,5,6,1,0
583,H,23,10,Assez Bien,Bien,Marketing,Licence,3,1,5,0,0
584,F,35,5,Bien,Très Bien,Marketing,Licence,1,2,4,0,0
585,H,23,1,Assez Bien,Passable,Informatique,Doctorat,4,2,1,0,1
586,H,30,2,Bien,Passable,Droit,Licence,4,5,0,1,1
587,H,30,14,Passable,Passable,Marketing,Master,2,2,7,0,1
588,H,24,8,Très Bien,Bien,Droit,Bac,2,1,7,0,0
589,F,40,15,Très Bien,Passable,Droit,Bac,2,5,13,0,1
590,H,24,11,Assez Bien,Passable,Marketing,Licence,4,1,5,0,1
591,H,38,12,Passable,Très Bien,Gestion,Licence,2,1,1,0,0
592,F,31,12,Très Bien,Bien,Droit,Bac,4,3,5,1,1
593,F,29,14,Bien,Bien,Droit,Master,2,1,8,1,0
594,F,28,1,Bien,Assez Bien,Informatique,Master,3,1,0,1,1
595,F,29,11,Assez Bien,Passable,Sciences,Master,3,1,5,0,0
596,F,26,5,Passable,Assez Bien,Droit,Master,4,4,5,1,0
597,F,32,15,Très Bien,Assez Bien,Gestion,Licence,1,2,3,1,1
598,H,30,6,Bien,Passable,Droit,Doctorat,4,1,1,0,0
599,F,39,13,Très Bien,Passable,Informatique,Master,2,1,7,0,1
600,H,39,11,Bien,Assez Bien,Marketing,Licence,3,2,9,0,0
601,H,20,9,Assez Bien,Passable,Droit,Licence,2,1,4,0,1
602,F,34,3,Bien,Très Bien,Droit,Bac,4,2,2,1,0
603,H,36,13,Passable,Bien,Marketing,Master,4,4,11,0,0
604,F,27,4,Très Bien,Bien,Droit,Master,1,3,4,1,1
605,H,31,3,Assez Bien,Très Bien,Sciences,Master,1,1,0,0,1
606,H,20,9,Très Bien,Assez Bien,Gestion,Licence,4,1,0,1,0
607,H,37,4,Assez Bien,Assez Bien,Droit,Master,2,5,0,1,1
608,H,29,11,Très Bien,Bien,Droit,Doctorat,2,4,0,0,1
609,H,37,5,Bien,Très Bien,Marketing,Master,3,4,0,0,1
610,H,36,6,Passable,Passable,Marketing,Doctorat,1,5,5,0,1
611,H,20,2,Bien,Bien,Droit,Master,2,3,1,1,0
612,H,27,4,Très Bien,Bien,Marketing,Licence,2,3,4,1,1
613,F,30,3,Très Bien,Assez Bien,Sciences,Licence,2,5,2,1,1
614,H,30,15,Très Bien,Assez Bien,Marketing,Master,2,2,5,0,0
615,F,37,6,Bien,Très Bien,Gestion,Master,3,1,3,0,1
616,H,35,14,Très Bien,Très Bien,Informatique,Master,4,4,10,0,0
617,F,38,2,Assez Bien,Très Bien,Sciences,Licence,3,4,2,1,1
618,H,21,9,Assez Bien,Assez Bien,Informatique,Licence,4,4,3,1,1
619,H,37,5,Bien,Bien,Droit,Doctorat,4,2,3,1,0
620,H,23,10,Assez Bien,Assez Bien,Marketing,Bac,2,4,2,0,1
621,H,35,13,Passable,Passable,Sciences,Licence,2,5,4,1,0
622,H,29,2,Très Bien,Très Bien,Sciences,Licence,2,1,0,1,1
623,H,29,12,Assez Bien,Assez Bien,Informatique,Master,3,3,0,0,1
624,H,23,8,Très Bien,Très Bien,Marketing,Doctorat,2,5,8,1,0
625,F,24,3,Très Bien,Passable,Gestion,Doctorat,3,3,0,0,0
626,H,23,15,Passable,Bien,Droit,Bac,4,3,14,1,1
627,H,36,8,Passable,Passable,Sciences,Doctorat,1,4,2,1,0
628,H,28,0,Très Bien,Passable,Marketing,Bac,3,5,0,0,0
629,H,29,5,Passable,Bien,Sciences,Licence,4,5,3,0,0
630,F,39,8,Passable,Bien,Marketing,Licence,3,5,2,1,1
631,F,23,9,Assez Bien,Passable,Marketing,Master,1,4,2,1,1
632,F,35,1,Très Bien,Bien,Droit,Doctorat,1,4,1,1,0
633,H,30,1,Assez Bien,Bien,Droit,Doctorat,2,5,0,1,0
634,H,26,8,Assez Bien,Passable,Droit,Bac,2,4,3,1,1
635,F,38,9,Assez Bien,Assez Bien,Gestion,Bac,2,1,3,1,1
636,F,31,1,Très Bien,Assez Bien,Droit,Master,4,4,0,1,1
637,H,40,4,Très Bien,Passable,Sciences,Doctorat,2,2,2,0,0
638,H,32,2,Très Bien,Assez Bien,Marketing,Doctorat,4,4,0,1,0
639,F,22,3,Très Bien,Très Bien,Informatique,Licence,2,4,1,0,1
640,F,37,1,Bien,Très Bien,Droit,Bac,1,1,0,1,0
641,H,36,11,Assez Bien,Assez Bien,Marketing,Master,3,5,5,0,1
642,F,38,5,Très Bien,Bien,Informatique,Licence,2,3,1,0,1
643,H,32,8,Très Bien,Bien,Marketing,Bac,4,3,7,0,0
644,F,21,2,Très Bien,Assez Bien,Informatique,Bac,3,5,2,0,0
645,H,23,13,Assez Bien,Bien,Sciences,Master,3,2,7,0,1
646,F,28,14,Bien,Passable,Droit,Licence,3,5,9,0,1
647,F,32,3,Bien,Très Bien,Marketing,Doctorat,3,4,3,0,1
648,H,40,7,Passable,Très Bien,Marketing,Master,4,3,3,1,1
649,H,37,5,Passable,Bien,Gestion,Licence,3,5,3,1,0
650,H,26,13,Passable,Très Bien,Informatique,Master,2,3,7,0,1
651,F,21,2,Bien,Passable,Droit,Bac,4,3,2,1,0
652,H,21,0,Assez Bien,Très Bien,Informatique,Bac,4,5,0,0,0
653,H,28,3,Très Bien,Bien,Marketing,Bac,2,3,3,0,1
654,H,28,4,Assez Bien,Bien,Droit,Master,3,3,0,0,0
655,F,30,4,Assez Bien,Passable,Marketing,Master,3,4,3,1,1
656,H,29,6,Passable,Passable,Informatique,Bac,1,2,0,1,1
657,F,31,14,Bien,Assez Bien,Marketing,Licence,4,2,9,0,0
658,F,22,2,Assez Bien,Passable,Sciences,Licence,4,4,1,0,1
659,H,31,3,Très Bien,Assez Bien,Informatique,Doctorat,3,1,0,0,0
660,F,40,10,Très Bien,Assez Bien,Sciences,Bac,3,5,1,0,0
661,F,33,6,Très Bien,Bien,Sciences,Master,1,1,0,0,1
662,H,37,8,Passable,Passable,Droit,Bac,1,3,8,0,1
663,H,38,7,Assez Bien,Bien,Droit,Licence,2,1,6,1,1
664,H,31,0,Bien,Bien,Gestion,Bac,1,4,0,0,0
665,H,34,0,Assez Bien,Passable,Informatique,Doctorat,4,2,0,1,1
666,H,26,11,Passable,Assez Bien,Gestion,Licence,4,5,7,1,0
667,H,37,8,Assez Bien,Passable,Droit,Master,3,1,6,1,1
668,F,20,3,Passable,Assez Bien,Gestion,Doctorat,2,3,2,0,0
669,F,30,12,Bien,Passable,Gestion,Bac,4,3,1,1,1
670,F,40,5,Très Bien,Très Bien,Gestion,Doctorat,1,3,1,1,0
671,F,29,14,Passable,Bien,Marketing,Master,3,1,8,0,0
672,F,34,12,Assez Bien,Assez Bien,Marketing,Doctorat,1,4,7,1,1
673,H,24,7,Passable,Bien,Sciences,Licence,3,5,7,0,0
674,F,39,8,Assez Bien,Passable,Informatique,Licence,4,3,2,1,0
675,H,20,12,Très Bien,Passable,Marketing,Master,3,3,1,0,0
676,F,36,13,Très Bien,Assez Bien,Marketing,Licence,3,2,7,1,1
677,F,37,12,Bien,Assez Bien,Informatique,Bac,2,2,9,0,1
678,H,40,8,Bien,Passable,Informatique,Bac,4,4,4,0,1
679,F,21,2,Bien,Assez Bien,Marketing,Doctorat,3,3,2,0,0
680,F,40,6,Passable,Très Bien,Marketing,Bac,4,1,0,0,1
681,H,37,15,Bien,Passable,Gestion,Doctorat,2,2,14,0,1
682,F,28,1,Très Bien,Très Bien,Gestion,Licence,2,5,1,1,1
683,F,21,4,Passable,Assez Bien,Gestion,Doctorat,3,3,3,0,1
684,H,28,12,Assez Bien,Bien,Marketing,Licence,4,5,10,1,0
685,H,26,12,Très Bien,Passable,Gestion,Licence,1,2,4,0,0
686,H,20,9,Assez Bien,Passable,Informatique,Master,4,2,0,1,0
687,F,38,3,Passable,Assez Bien,Marketing,Doctorat,4,5,0,0,0
688,H,35,8,Bien,Très Bien,Gestion,Licence,2,1,7,0,0
689,F,23,7,Très Bien,Bien,Marketing,Licence,2,2,0,1,0
690,F,35,5,Très Bien,Passable,Sciences,Doctorat,3,2,3,1,0
691,H,21,15,Assez Bien,Bien,Droit,Bac,2,5,6,1,0
692,F,24,14,Très Bien,Passable,Gestion,Bac,4,1,11,0,1
693,H,22,0,Assez Bien,Bien,Marketing,Doctorat,4,1,0,0,0
694,H,24,1,Bien,Très Bien,Droit,Licence,4,4,0,1,1
695,H,27,14,Passable,Très Bien,Droit,Master,4,5,6,0,1
696,F,24,9,Bien,Très Bien,Informatique,Licence,4,2,8,0,0
697,H,31,2,Bien,Bien,Sciences,Master,2,1,2,0,1
698,F,32,13,Passable,Assez Bien,Droit,Doctorat,4,4,5,0,0
699,H,31,15,Bien,Très Bien,Marketing,Licence,4,4,2,1,0
700,F,29,14,Assez Bien,Très Bien,Informatique,Doctorat,3,4,5,1,0
701,F,25,3,Passable,Passable,Gestion,Bac,1,4,3,0,1
702,H,23,15,Assez Bien,Bien,Marketing,Bac,2,5,3,1,1
703,H,38,14,Assez Bien,Assez Bien,Marketing,Bac,2,4,0,1,1
704,H,36,6,Assez Bien,Bien,Marketing,Licence,2,1,4,0,1
705,H,38,5,Passable,Très Bien,Informatique,Doctorat,2,4,5,0,0
706,H,21,12,Bien,Très Bien,Gestion,Bac,1,5,12,1,0
707,H,21,9,Très Bien,Bien,Informatique,Licence,4,2,5,0,1
708,F,26,2,Bien,Bien,Sciences,Bac,3,2,0,0,0
709,F,21,15,Bien,Très Bien,Gestion,Master,3,4,15,1,0
710,F,36,10,Assez Bien,Assez Bien,Marketing,Doctorat,3,1,8,0,0
711,F,33,9,Très Bien,Très Bien,Sciences,Licence,3,2,9,0,0
712,F,25,3,Très Bien,Très Bien,Informatique,Bac,1,5,3,0,1
713,H,26,9,Passable,Passable,Sciences,Master,3,3,6,0,0
714,F,35,12,Très Bien,Passable,Sciences,Bac,2,1,6,0,0
715,F,30,0,Passable,Très Bien,Sciences,Licence,2,5,0,1,0
716,H,30,4,Passable,Assez Bien,Gestion,Bac,4,4,3,0,1
717,F,32,8,Assez Bien,Bien,Sciences,Bac,2,1,3,0,1
718,H,28,8,Passable,Assez Bien,Sciences,Licence,2,2,1,0,0
719,H,33,4,Très Bien,Assez Bien,Marketing,Licence,1,2,1,1,1
720,F,24,9,Très Bien,Bien,Sciences,Master,3,2,1,0,1
721,H,38,6,Assez Bien,Assez Bien,Sciences,Licence,1,4,2,1,1
722,H,32,5,Assez Bien,Passable,Droit,Bac,1,2,2,1,0
723,H,37,8,Passable,Très Bien,Marketing,Licence,3,2,8,0,0
724,F,21,7,Passable,Passable,Marketing,Master,4,5,6,1,0
725,F,40,10,Bien,Passable,Gestion,Master,1,5,7,1,0
726,H,39,13,Bien,Très Bien,Informatique,Doctorat,1,4,10,0,0
727,F,20,6,Bien,Assez Bien,Marketing,Doctorat,3,5,6,1,1
728,H,26,12,Très Bien,Passable,Marketing,Licence,4,5,3,1,0
729,H,38,2,Bien,Très Bien,Droit,Doctorat,2,2,2,0,1
730,H,39,3,Bien,Assez Bien,Droit,Doctorat,3,1,2,0,1
731,F,33,5,Assez Bien,Bien,Sciences,Doctorat,3,4,5,1,0
732,H,37,1,Assez Bien,Passable,Gestion,Master,4,3,1,1,0
733,H,22,15,Passable,Passable,Informatique,Master,1,2,6,0,1
734,H,28,4,Passable,Très Bien,Droit,Doctorat,3,4,3,1,1
735,H,30,9,Passable,Très Bien,Informatique,Master,4,5,8,1,1
736,H,22,7,Passable,Très Bien,Droit,Doctorat,2,1,1,0,1
737,F,25,15,Assez Bien,Très Bien,Sciences,Master,3,2,4,0,0
738,H,20,5,Bien,Très Bien,Informatique,Bac,2,1,1,0,0
